nn_mbl_1,nn_mbl_2,nn_mbl_3,nn_mbl_4,nn_mbl_5,nn_mbl_6,nn_mbl_7,nn_mbl_8,nn_mbl_9,nn_mbl_10,nn_mbl_11,nn_mbl_12,nn_mbl_13,nn_mbl_14,nn_mbl_15,nn_mbl_16,nn_mbl_17,nn_mbl_18,nn_mbl_19,nn_mbl_20,n_mbl_1,n_mbl_2,n_mbl_3,n_mbl_4,n_mbl_5,n_mbl_6,n_mbl_7,n_mbl_8,n_mbl_9,n_mbl_10,n_mbl_11,n_mbl_12,n_mbl_13,n_mbl_14,n_mbl_15,n_mbl_16,n_mbl_17,n_mbl_18,n_mbl_19,n_mbl_20,nn_thermal_1,nn_thermal_2,nn_thermal_3,nn_thermal_4,nn_thermal_5,nn_thermal_6,nn_thermal_7,nn_thermal_8,nn_thermal_9,nn_thermal_10,nn_thermal_11,nn_thermal_12,nn_thermal_13,nn_thermal_14,nn_thermal_15,nn_thermal_16,nn_thermal_17,nn_thermal_18,nn_thermal_19,nn_thermal_20,n_thermal_1,n_thermal_2,n_thermal_3,n_thermal_4,n_thermal_5,n_thermal_6,n_thermal_7,n_thermal_8,n_thermal_9,n_thermal_10,n_thermal_11,n_thermal_12,n_thermal_13,n_thermal_14,n_thermal_15,n_thermal_16,n_thermal_17,n_thermal_18,n_thermal_19,n_thermal_20
0.45092888,0.361628762,0.312265529,0.358368646,0.329531088,0.285613812,0.300803799,0.274443873,0.280039144,0.329951538,0.330667186,0.27979592,0.31172596,0.30314558,0.265515297,0.2798868,0.350101475,0.305557157,0.357453695,0.46574053,-0.458977845,-0.332652281,-0.285270241,-0.359121831,-0.326242446,-0.290733653,-0.287202538,-0.26035374,-0.272253266,-0.314457939,-0.313166476,-0.259758248,-0.296645007,-0.290497655,-0.280861515,-0.268620003,-0.32583312,-0.301444629,-0.343445676,-0.475895728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.441086778,0.355430145,0.302288502,0.357552271,0.325206673,0.299302508,0.300640773,0.277137061,0.278875102,0.318914621,0.319130461,0.276541968,0.30207366,0.307327988,0.269655318,0.281331987,0.335465365,0.293635943,0.351419531,0.460892039,0.44803577,0.326366523,0.280300401,0.352477728,0.330512802,0.286993216,0.284830508,0.254870254,0.270588205,0.310064859,0.311591663,0.250389667,0.291559256,0.284638864,0.27696558,0.275678965,0.324105825,0.301913415,0.339406762,0.466655441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.443383173,0.344171216,0.300494758,0.354698255,0.329531145,0.273522608,0.28971468,0.266702125,0.276947044,0.315265363,0.322232918,0.270933496,0.299832918,0.291667479,0.256758005,0.265666862,0.339605699,0.297419483,0.350973342,0.455249902,-0.445813091,-0.323680174,-0.273290719,-0.348849973,-0.319247587,-0.284156941,-0.276872121,-0.252412847,-0.264237075,-0.306202281,-0.301560351,-0.247494229,-0.286887765,-0.28002772,-0.266653588,-0.25852694,-0.318528829,-0.297952354,-0.332970596,-0.466665479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.433535495,0.346570309,0.29026061,0.352449775,0.31062206,0.284442776,0.291444688,0.269303138,0.266713365,0.308608799,0.318279755,0.268810909,0.292457687,0.297378671,0.255966348,0.267874564,0.32708289,0.284742878,0.343375879,0.448369638,0.437085347,0.319559328,0.271674454,0.347929118,0.32872318,0.27459372,0.269920186,0.246962401,0.257904854,0.303080367,0.302393505,0.240188615,0.282863358,0.270210813,0.269889227,0.271002234,0.317207805,0.29235598,0.330489488,0.455229492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.427492387,0.337911168,0.293091406,0.342781272,0.317450952,0.267071055,0.286761984,0.255959769,0.26746537,0.309465882,0.313792464,0.262002059,0.285094907,0.281040987,0.248241736,0.25245596,0.333059541,0.283946536,0.338839785,0.441932978,-0.432938935,-0.315748426,-0.265718942,-0.343368344,-0.310541012,-0.270992876,-0.270205924,-0.243157766,-0.255578778,-0.298045166,-0.295735869,-0.238805068,-0.278194035,-0.261952255,-0.262575967,-0.25509293,-0.311239141,-0.286722678,-0.325660197,-0.453866374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.422098087,0.335298964,0.279765283,0.346545368,0.301833553,0.277327804,0.279574783,0.26093457,0.258642665,0.300428261,0.304566538,0.252238459,0.282279954,0.281889607,0.24809808,0.257760086,0.316401741,0.273662091,0.328852603,0.438426118,0.420899129,0.310895943,0.262752037,0.337413024,0.315826512,0.26464808,0.267253773,0.240883249,0.253997635,0.296005375,0.291615732,0.229019066,0.27108489,0.253910679,0.259379624,0.262278911,0.310222627,0.282079327,0.321622104,0.442815941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.421914449,0.329675079,0.27918969,0.336364483,0.30331071,0.260919968,0.279657211,0.247880476,0.258434993,0.296918164,0.300473785,0.252247311,0.278922954,0.265125293,0.241343422,0.254147298,0.325435235,0.278037904,0.328291194,0.430574504,-0.422609226,-0.309831562,-0.259110605,-0.330534792,-0.305724509,-0.264651097,-0.260822359,-0.236798073,-0.247576304,-0.290218599,-0.285121865,-0.229961914,-0.26755802,-0.248057239,-0.251310451,-0.243102012,-0.302282899,-0.276336713,-0.313459343,-0.441646122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.409915628,0.327479429,0.267664282,0.336092974,0.304739407,0.264159896,0.272028993,0.251896799,0.251472923,0.28723395,0.288994457,0.246748463,0.274475875,0.275321314,0.240690842,0.253597578,0.307600213,0.262486428,0.321954586,0.426391033,0.417378697,0.304360775,0.254010254,0.330277841,0.305987817,0.25454702,0.261932391,0.231567403,0.240952358,0.283757203,0.280102451,0.222562543,0.262185942,0.241484821,0.252434528,0.25390599,0.301709104,0.274530688,0.312427093,0.433967177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.410462468,0.321076472,0.271407747,0.319587029,0.297920327,0.24959518,0.265215107,0.241971965,0.24715945,0.283732005,0.291684178,0.247332574,0.266669232,0.257352105,0.22724445,0.243646082,0.308191273,0.265995535,0.319569493,0.418612832,-0.412270401,-0.302566487,-0.250423123,-0.323551603,-0.29531967,-0.250680638,-0.254610856,-0.22681426,-0.240321491,-0.280099669,-0.275214486,-0.221584508,-0.258711832,-0.240107366,-0.243588588,-0.234027737,-0.290653429,-0.266821456,-0.309569356,-0.432551476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.396874046,0.319440188,0.257069573,0.322066557,0.283276756,0.25401533,0.266623414,0.243819773,0.243388986,0.281590167,0.284557481,0.239932006,0.26330582,0.264109279,0.232811331,0.24421876,0.297014984,0.255309098,0.312174379,0.416911545,0.400407184,0.293232496,0.246414344,0.322082723,0.296276781,0.244422782,0.248457519,0.222364865,0.2358906,0.278290249,0.273776675,0.210837668,0.251879783,0.232035007,0.245104376,0.242744461,0.296660268,0.26290602,0.305442278,0.422327207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.397818963,0.310530503,0.263357564,0.317457762,0.287586155,0.233598023,0.26401475,0.232594759,0.240500931,0.277546018,0.278546428,0.238466981,0.256138404,0.252893603,0.220900825,0.234786837,0.306079372,0.259489936,0.309126515,0.406921788,-0.398030959,-0.291940997,-0.242398891,-0.314385971,-0.283264337,-0.243708948,-0.245437106,-0.219187068,-0.229964886,-0.273287934,-0.264189964,-0.20953412,-0.250013789,-0.233331231,-0.235228545,-0.227367547,-0.286538,-0.258341806,-0.298996975,-0.420329979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.392444295,0.308204667,0.253679447,0.318817798,0.279891155,0.247413137,0.254873004,0.23292565,0.239092923,0.272356758,0.269781639,0.225894178,0.25336222,0.261137269,0.229492649,0.24151625,0.285479186,0.250043949,0.30704788,0.408968731,0.395706717,0.285666658,0.234485468,0.309443161,0.28559001,0.234771055,0.241078776,0.211908872,0.225568348,0.268697868,0.262987022,0.20200265,0.2439018,0.233126115,0.237030569,0.242598769,0.284901949,0.256181561,0.295093499,0.410816192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.389413592,0.303425658,0.254399226,0.309706713,0.267882585,0.22727737,0.251896566,0.224773929,0.227680531,0.275594783,0.27305259,0.222419701,0.249414286,0.248219936,0.208473048,0.228587384,0.295413976,0.251302924,0.30251609,0.398311781,-0.397268023,-0.282416849,-0.233981616,-0.303449528,-0.277957058,-0.232202482,-0.232056258,-0.209632979,-0.22326322,-0.262123862,-0.255735856,-0.203012316,-0.241358279,-0.233256359,-0.228499209,-0.225624249,-0.276854962,-0.246771102,-0.291440563,-0.409762915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.380679567,0.304052355,0.244504736,0.3082335,0.273312643,0.237676318,0.248153021,0.222371072,0.225854595,0.264907421,0.26521038,0.221450334,0.24884552,0.251856407,0.219851853,0.232733473,0.27573861,0.243556893,0.297204287,0.393144673,0.381225785,0.278556972,0.230342893,0.299829768,0.277388981,0.226141796,0.237733559,0.202720781,0.220888233,0.26053905,0.258078852,0.195106278,0.237390128,0.229816422,0.226383983,0.231559236,0.273841214,0.24653426,0.288184094,0.400018829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.378799911,0.295843366,0.24579487,0.297215533,0.271596915,0.216229133,0.240356864,0.215544035,0.22596934,0.264091373,0.265115842,0.221385979,0.240357566,0.240853042,0.203168843,0.219158424,0.285827066,0.245370294,0.292412876,0.385954119,-0.388719375,-0.273429891,-0.226386831,-0.300087043,-0.267936297,-0.225875743,-0.232596041,-0.203285215,-0.217842485,-0.254597358,-0.249843202,-0.195389479,-0.236801795,-0.225695997,-0.22088586,-0.217334527,-0.266094444,-0.241224116,-0.288467887,-0.398597885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.366988204,0.290197423,0.237364142,0.299802817,0.258823544,0.225079086,0.236135216,0.215530294,0.223213728,0.256524937,0.259125456,0.214402908,0.235963819,0.244339766,0.206655636,0.224869485,0.271973188,0.236637632,0.288264348,0.386641324,0.37603863,0.270880488,0.223869148,0.295188397,0.269928901,0.216021071,0.224082631,0.192859273,0.215145062,0.252041982,0.247525356,0.187504151,0.227833239,0.222105876,0.221540277,0.221179691,0.263521911,0.238327509,0.27861704,0.391732618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.368315509,0.286751158,0.236707148,0.295223871,0.259155413,0.210032215,0.235151774,0.210365236,0.220091992,0.259090026,0.255964774,0.213757625,0.235654551,0.230564888,0.200031573,0.202209761,0.279898984,0.237708655,0.284138047,0.379793199,-0.373956321,-0.26573497,-0.219380064,-0.29075845,-0.259452565,-0.213324668,-0.222838844,-0.188369864,-0.211094651,-0.248819541,-0.242371323,-0.185239178,-0.226565631,-0.217564612,-0.213394038,-0.205774037,-0.261367256,-0.233426627,-0.276605087,-0.389902387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.362541071,0.28733301,0.2255375,0.293411625,0.251809794,0.2186743,0.226260471,0.208048691,0.215004447,0.247957517,0.249875468,0.206429771,0.228760618,0.234816073,0.199964394,0.213620275,0.259643864,0.226087108,0.280462749,0.376031309,0.360820617,0.264012229,0.215879486,0.287964744,0.263238427,0.207868451,0.222122227,0.186128097,0.207172783,0.243983345,0.240785925,0.18221362,0.22106383,0.211596592,0.211596339,0.211083617,0.260471716,0.229434109,0.273355503,0.381189828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.362445639,0.276075691,0.230973922,0.284462326,0.250941967,0.201293169,0.223631024,0.20007911,0.211428937,0.252011033,0.24683689,0.206382668,0.224642036,0.21954476,0.194366736,0.198252716,0.271299515,0.224471701,0.273048847,0.369267077,-0.368900315,-0.259444776,-0.210289971,-0.283370037,-0.249263138,-0.20586781,-0.217059496,-0.181959871,-0.202870255,-0.240248208,-0.234916765,-0.182596359,-0.21566353,-0.206688272,-0.208476809,-0.202139972,-0.254401988,-0.220877586,-0.269331324,-0.379479946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.352231865,0.275458644,0.219877737,0.285316546,0.244904127,0.207524025,0.225080959,0.202762576,0.20660445,0.240450721,0.244295887,0.199905967,0.22123683,0.222281947,0.187009384,0.21710705,0.254479663,0.224753461,0.269752741,0.369691746,0.355009265,0.253502782,0.20772399,0.274746043,0.251173102,0.199272469,0.211807538,0.176568664,0.198983861,0.235518452,0.232890586,0.175373039,0.211728874,0.201729593,0.208771258,0.212614195,0.252963448,0.215415768,0.261785451,0.371131993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.350763163,0.264696611,0.224606951,0.274273383,0.246299153,0.193036558,0.215658703,0.190176538,0.204735663,0.242736519,0.238629411,0.199715846,0.22105386,0.21330287,0.183256701,0.202413408,0.261832001,0.221329881,0.267909435,0.358297963,-0.355919662,-0.249749825,-0.203785479,-0.272175682,-0.243360533,-0.198487228,-0.211240543,-0.171392936,-0.195523343,-0.228897915,-0.228668042,-0.173831077,-0.209851414,-0.19845798,-0.202639915,-0.198077579,-0.244600984,-0.212421601,-0.256716752,-0.372971136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.34545204,0.271205635,0.211438388,0.277677599,0.23536151,0.206181126,0.213137374,0.18978652,0.202513338,0.228455112,0.235762596,0.19026113,0.212700431,0.218708188,0.185129959,0.199603573,0.247747917,0.210164284,0.262317059,0.360654102,0.347782713,0.244355285,0.203777113,0.26775094,0.242306283,0.191282239,0.208268977,0.169743006,0.190900142,0.229292408,0.222368363,0.169130123,0.20570287,0.199788182,0.200933065,0.203871006,0.245752091,0.209145402,0.252770956,0.363734593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.343625028,0.255440864,0.21410023,0.264716419,0.231564009,0.188807279,0.207166076,0.179124462,0.197164717,0.235436827,0.235895979,0.194185615,0.212049121,0.206070812,0.178643947,0.19419,0.260845127,0.214899638,0.263317735,0.351965422,-0.348691453,-0.243519457,-0.200474348,-0.265477043,-0.23411684,-0.188155131,-0.204341218,-0.164672368,-0.186546618,-0.222903115,-0.220231876,-0.167832733,-0.201724278,-0.190568384,-0.197413838,-0.19098349,-0.240736877,-0.20282001,-0.251964381,-0.364557022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.334118922,0.262542718,0.211945191,0.272272065,0.234214068,0.194308537,0.215215667,0.183969026,0.194156174,0.225402773,0.230334433,0.187075492,0.209884137,0.215769801,0.177937601,0.189229221,0.239341916,0.204336687,0.253068339,0.352823157,0.338907421,0.236966,0.193721128,0.260579292,0.235487705,0.184075436,0.198568098,0.157334591,0.182959469,0.221115166,0.21706667,0.163052605,0.19885834,0.187421393,0.194927197,0.193276437,0.238685229,0.201807831,0.244433565,0.353716047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.335404378,0.252095802,0.207197704,0.259194926,0.225192511,0.184832961,0.200099677,0.1703574,0.188041764,0.229765773,0.230878605,0.183963293,0.206834354,0.198349079,0.170671183,0.192712804,0.251175406,0.209977369,0.253924286,0.342216331,-0.343398591,-0.237543724,-0.1948137,-0.255760327,-0.232489497,-0.182942303,-0.196731444,-0.154931584,-0.18322321,-0.217301353,-0.212814484,-0.163384118,-0.192535399,-0.18664625,-0.193553879,-0.184277928,-0.23164123,-0.194400479,-0.240213343,-0.356826554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.321836672,0.25414859,0.197944919,0.25908843,0.224334142,0.190179508,0.19973449,0.182078796,0.184075582,0.222892488,0.224656381,0.181636638,0.201424602,0.208296364,0.167660654,0.198308158,0.232263962,0.193212571,0.246616364,0.344038703,0.331980429,0.230140102,0.190808714,0.247996314,0.22855448,0.178563645,0.191837437,0.152851559,0.177954528,0.213872863,0.210711108,0.159639499,0.192963138,0.183314425,0.192478114,0.194205055,0.231899205,0.193210768,0.239467745,0.345565137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.321802855,0.244545564,0.205477783,0.246659667,0.21726039,0.178103571,0.194940238,0.172585467,0.183271608,0.222284652,0.227710762,0.1830707,0.201816078,0.19415308,0.162434203,0.171748423,0.241736463,0.200656797,0.247966246,0.334323255,-0.326232076,-0.231203624,-0.188817885,-0.24717796,-0.222454068,-0.173735342,-0.189779389,-0.148966458,-0.175326059,-0.212744662,-0.207136995,-0.158696967,-0.190894343,-0.18300499,-0.187159384,-0.179406779,-0.225061863,-0.188377934,-0.233737836,-0.347328599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.315727687,0.244399906,0.191534202,0.2520446,0.220605353,0.183767364,0.200646926,0.169954602,0.184287698,0.212848892,0.220698122,0.178950899,0.194068484,0.197656762,0.172605318,0.182084592,0.223165447,0.193645911,0.24374058,0.33456775,0.314764114,0.225978517,0.188527063,0.244738392,0.224776408,0.171070617,0.186033654,0.144353523,0.171828179,0.208906221,0.203252915,0.153441727,0.187536907,0.177333388,0.180727104,0.182730329,0.224257851,0.186507883,0.231720987,0.337834263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.314257233,0.236208205,0.198494523,0.241378339,0.222790436,0.164677064,0.189868119,0.166996818,0.168308624,0.218449584,0.217967876,0.176953042,0.19530327,0.185708161,0.157377876,0.169029029,0.238877449,0.188970632,0.236347788,0.321355089,-0.321334044,-0.224719407,-0.184896293,-0.240124374,-0.216630427,-0.168366748,-0.184761744,-0.146074397,-0.169894699,-0.206960927,-0.199648821,-0.156296335,-0.18528964,-0.174550353,-0.178860976,-0.169391402,-0.217629137,-0.182419036,-0.228122687,-0.339126292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.310192716,0.237199626,0.19055071,0.245365665,0.205871859,0.180801703,0.19668451,0.165527429,0.181462722,0.207188971,0.212517514,0.172606985,0.188563774,0.198599304,0.160206918,0.18670229,0.219840666,0.183414023,0.232663439,0.326917844,0.311587437,0.219487857,0.180968115,0.2356162,0.218893391,0.163440753,0.18207237,0.139250649,0.166798601,0.203458972,0.198448588,0.14707988,0.181375953,0.17061647,0.176883326,0.178942724,0.216442283,0.178379057,0.22488443,0.328893439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.307320127,0.227690521,0.192929538,0.237156872,0.203295602,0.16278062,0.183825113,0.153361418,0.166894899,0.207768069,0.215682116,0.170620137,0.184120011,0.185130979,0.153885723,0.175205612,0.232575384,0.187991187,0.233431075,0.314790539,-0.311768029,-0.217638224,-0.175040952,-0.232311206,-0.20946928,-0.159613113,-0.178813303,-0.134986663,-0.163293373,-0.197932256,-0.194846316,-0.148642556,-0.178653775,-0.17192443,-0.172911367,-0.167130206,-0.212577192,-0.175772699,-0.219342475,-0.330961374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.29710097,0.233866108,0.179681204,0.24335458,0.201765643,0.175974504,0.188610731,0.156712334,0.179861639,0.200526255,0.209922423,0.162971919,0.18202056,0.188025231,0.15440767,0.169852554,0.207104732,0.174605501,0.23001242,0.316560543,0.303762025,0.213516441,0.175355683,0.229468123,0.213554202,0.159572764,0.175190136,0.134165543,0.161031568,0.196087849,0.193050313,0.144069127,0.175964835,0.167816207,0.173013264,0.174612022,0.209365864,0.17290468,0.215451544,0.321551848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.300053452,0.226074849,0.19187426,0.224449734,0.202125956,0.156966474,0.180823455,0.156281168,0.156126913,0.206453435,0.203035665,0.16277913,0.175958849,0.179738307,0.150856657,0.157724268,0.225618679,0.180055973,0.228892493,0.313077026,-0.305167959,-0.212692514,-0.170570315,-0.226314784,-0.205868795,-0.157988748,-0.172773143,-0.133113939,-0.159765743,-0.192724536,-0.186474914,-0.143185894,-0.171942666,-0.164142163,-0.162492585,-0.155526929,-0.20452731,-0.16983552,-0.211086045,-0.322660406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.292230494,0.228406559,0.176773002,0.23066194,0.191591304,0.163867539,0.182463874,0.147533295,0.174688023,0.196196243,0.198966972,0.164227031,0.182783718,0.187448123,0.155854681,0.166495776,0.199622873,0.169505762,0.212868948,0.30999983,0.299542436,0.206955959,0.168523852,0.221822299,0.204066877,0.153800042,0.17012368,0.128630753,0.155951624,0.18961558,0.183407253,0.137246609,0.170983221,0.162765923,0.165186479,0.165978193,0.206864611,0.167419435,0.210519777,0.316805884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.295500525,0.219006776,0.181203313,0.22112761,0.188838791,0.147918658,0.173391721,0.148520718,0.161521978,0.195106674,0.202119333,0.156613252,0.172591952,0.169696362,0.145355888,0.149455328,0.223797044,0.176857128,0.221824643,0.302843788,-0.30126408,-0.207148401,-0.163601218,-0.216991609,-0.199299913,-0.151569534,-0.165889823,-0.128154602,-0.150954646,-0.186419799,-0.182995082,-0.137283831,-0.1660555,-0.16095283,-0.157845006,-0.149631984,-0.198449587,-0.162893114,-0.205751939,-0.319497066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.288957791,0.223415509,0.175738708,0.220367104,0.198029036,0.156161284,0.174664257,0.146345499,0.164396247,0.188972905,0.192055838,0.15496327,0.169260381,0.169039678,0.137453192,0.161782757,0.195255406,0.165219615,0.209346849,0.307899236,0.290455925,0.201766067,0.163658337,0.213290925,0.200573817,0.148529872,0.163324569,0.124327421,0.147500282,0.184592922,0.179497883,0.132888581,0.165170267,0.148719778,0.16147984,0.162714712,0.199838485,0.161159089,0.20183039,0.309965393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.285077277,0.213724477,0.178875599,0.208060027,0.191734075,0.136753139,0.162992624,0.137808003,0.149528865,0.196739665,0.196799746,0.156396564,0.169000045,0.172838449,0.137778472,0.157045154,0.214205781,0.176040688,0.214862863,0.293669786,-0.290395066,-0.19937325,-0.16070535,-0.212526222,-0.192686082,-0.147039309,-0.162509396,-0.120956683,-0.145984566,-0.179278608,-0.176489262,-0.132717852,-0.162281322,-0.15158674,-0.155377159,-0.152128596,-0.195622997,-0.156868478,-0.199734333,-0.30957785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.277683079,0.211100623,0.167322319,0.220702887,0.186460849,0.161588983,0.170665835,0.145250499,0.155601964,0.183710435,0.18736265,0.14590114,0.173626788,0.162436173,0.137318902,0.150004455,0.185388255,0.16380364,0.210723345,0.2994291,0.280314123,0.195202138,0.157554677,0.206166286,0.195239269,0.144018328,0.157347304,0.121083947,0.144403041,0.175633645,0.172869979,0.125064903,0.158293032,0.151304835,0.154751424,0.157683865,0.195068591,0.156052654,0.197901417,0.298726462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.282144117,0.204433338,0.173387042,0.213975356,0.182355748,0.123700775,0.162526054,0.134331934,0.144536041,0.181006597,0.190664171,0.144253897,0.158932295,0.162224033,0.134413859,0.146271136,0.20175051,0.167492237,0.203793563,0.28856187,-0.284086939,-0.192540145,-0.155180479,-0.202483938,-0.187054267,-0.144509944,-0.155537809,-0.118398958,-0.13829119,-0.172225694,-0.172292647,-0.126966363,-0.155068041,-0.148150265,-0.147155888,-0.141792254,-0.190418129,-0.152425248,-0.1928641,-0.303160797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.26884055,0.205959784,0.162867648,0.207027637,0.189657971,0.161156083,0.166001096,0.132530515,0.14893177,0.1719213,0.177465223,0.150019939,0.162869262,0.163099937,0.136627753,0.150069155,0.179894371,0.154804357,0.201902666,0.288289625,0.272262736,0.185115853,0.153043173,0.199286435,0.185576656,0.139551676,0.151009978,0.116646354,0.136850275,0.169176916,0.168414703,0.120418969,0.152144994,0.145762611,0.149951764,0.153292628,0.188122289,0.151120262,0.192732631,0.291317519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
